stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
ai,1,210,0.0,1.0,4.174697505714859
ai,2,199,0.020100502512562814,1.3417085427135678,2.6436238836300507
ai,3,197,0.02030456852791878,2.761421319796954,8.69125548143266
ai,4,120,0.008333333333333333,6.841666666666667,27.574554242164595
ai,5,17,0.0,37.64705882352941,108.67340870454962
fallback,2,4,0.0,340.75,187.00666399672627
fallback,3,6,0.0,664.6666666666666,196.80470750123882
fallback,4,4,0.0,1476.5,201.75144099630415
fallback,5,23,0.0,2506.9565217391305,210.8418485238318
fallback_fail,2,2,1.0,4608.0,239.91641848988365
fallback_fail,3,2,1.0,4152.0,228.11053901386913
fallback_fail,4,3,1.0,4722.0,239.39268099881397
fallback_fail,5,56,1.0,4127.571428571428,226.54902292820876
fallback_fail,6,71,1.0,4314.718309859155,239.332610225587
fallback_fail,7,43,1.0,4110.627906976744,233.14565297779302
fallback_fail,8,43,1.0,3999.0,226.27241076660601
fallback_fail,9,17,1.0,3999.0,227.11342706701114
fallback_fail,10,30,1.0,3999.0,227.42312043264974
fallback_fail,11,13,1.0,3999.0,221.3934015352816
fallback_fail,12,13,1.0,3999.0,225.01973999897018
fallback_fail,13,17,1.0,3999.0,224.60544935208472
fallback_fail,14,6,1.0,3999.0,224.92223333392758
fallback_fail,15,3,1.0,3999.0,224.98419767362066
fallback_fail,16,6,1.0,3999.0,227.41252417714955
fallback_fail,17,5,1.0,3999.0,226.46767359692603
fallback_fail,18,4,1.0,3999.0,224.23423501459183
fallback_fail,19,2,1.0,3999.0,215.99930949741974
fallback_fail,22,1,1.0,3999.0,223.2487069850322
fallback_fail,25,1,1.0,3999.0,229.30394698050804
hard_decision,0,82,0.0,0.0,0.011985817719705222
