baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
17,A,0,4.0,baseline,3,1,0,0,26,26,0,45.10963198845275,45.10963198845275,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[118, 66, 100, 82, 76, 72, 65, 87, 78, 102]",[],0,0,0,0,0,0,0,0,17,A,0,4.0,nsgrand,3,1,0,0,1,1,0,14.488207001704723,0.037730002077296376,0.0,0,18,1,3,0.9971605539321899,0.0005268033710308373,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[100, 82, 118, 66, 72, 76, 65, 91, 78, 11]","[0.0005222363979555666, 1.233322655025404e-05, 0.007045668084174395, 0.7799844741821289, 0.2119084596633911, 0.0005268033710308373]",1200,4,0,0,0,1,0,0,17,A,4.0,3,-25,-30.621424986748025,0,0,0
18,A,0,4.0,baseline,0,1,0,0,0,0,0,0.05806999979540706,0.05806999979540706,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,18,A,0,4.0,nsgrand,0,1,0,0,0,0,0,0.012889999197795987,0.012889999197795987,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,18,A,4.0,0,0,-0.04518000059761107,0,0,0
19,A,0,4.0,baseline,4,1,0,0,1878,1878,0,66.5001849993132,66.5001849993132,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[3, 122, 24, 20, 14, 1, 40, 23, 82, 33]",[],0,0,0,0,0,0,0,0,19,A,0,4.0,nsgrand,4,1,0,0,1,1,0,154.3669509992469,0.05467902519740164,0.0,0,22,1,4,0.8876452445983887,0.4431438744068146,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[40, 21, 24, 122, 118, 121, 82, 115, 23, 5]","[0.0015833830693736672, 3.182155705871992e-05, 6.396979006240144e-05, 0.013492850586771965, 0.541684091091156, 0.4431438744068146]",2400,5,0,0,0,1,0,0,19,A,4.0,4,-1877,87.8667659999337,0,0,0
20,A,0,4.0,baseline,3,0,1,3,2499,2499,0,69.6524049853906,69.6524049853906,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[27, 11, 54, 37, 59, 50, 63, 13, 39, 51]",[],0,0,0,0,0,0,0,0,20,A,0,4.0,nsgrand,3,1,0,0,2,2,0,4.972758004441857,0.04648001049645245,0.0,0,18,1,3,0.9892242550849915,0.00029784318758174777,ai,ai_success,standard,[3],"[0, 1, 2]","[54, 27, 13, 96, 74, 39, 31, 50, 120, 81]","[7.529828872065991e-05, 1.2384676665533334e-05, 0.053729347884655, 0.9078872203826904, 0.0379980094730854, 0.00029784318758174777]",1200,4,0,0,0,1,0,0,20,A,4.0,3,-2497,-64.67964698094875,-1,1,0
21,A,0,4.0,baseline,1,1,0,0,1,1,0,45.27776999748312,45.27776999748312,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[41, 43, 33, 123, 8, 109, 3, 2, 17, 5]",[],0,0,0,0,0,0,0,0,21,A,0,4.0,nsgrand,1,1,0,0,1,1,0,2.4478440172970295,0.03187998663634062,0.0,0,18,1,1,0.9948869347572327,0.00047090701991692185,ai,ai_success,standard,[1],"[0, 1, 2]","[41, 123, 28, 90, 121, 117, 109, 6, 81, 122]","[0.0018283905228599906, 0.9494100213050842, 0.04709920659661293, 0.0010405636858195066, 0.00015091322711668909, 0.00047090701991692185]",1200,4,0,0,0,1,0,0,21,A,4.0,1,0,-42.82992598018609,0,0,0
22,A,0,4.0,baseline,6,0,1,6,2499,2499,0,73.26988101704046,73.26988101704046,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[102, 105, 96, 106, 87, 94, 114, 86, 91, 83]",[],0,0,0,0,0,0,0,0,22,A,0,4.0,nsgrand,6,0,1,6,3999,0,3999,250.88477399549447,0.0,248.25712098390795,1,0,-1,5,0.060618989169597626,0.9933337569236755,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,22,A,4.0,6,1500,177.614892978454,0,0,0
23,A,0,4.0,baseline,8,0,1,8,2499,2499,0,72.28684797883034,72.28684797883034,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[124, 107, 111, 110, 109, 108, 106, 105, 114, 118]",[],0,0,0,0,0,0,0,0,23,A,0,4.0,nsgrand,8,0,1,8,3999,0,3999,248.46795899793506,0.0,245.5543679825496,1,0,-1,5,0.026660708710551262,0.9986995458602905,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,23,A,4.0,8,1500,176.18111101910472,0,0,0
24,A,0,4.0,baseline,8,0,1,8,2499,2499,0,71.00374498986639,71.00374498986639,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[35, 40, 42, 24, 54, 19, 114, 47, 16, 51]",[],0,0,0,0,0,0,0,0,24,A,0,4.0,nsgrand,8,0,1,8,3999,0,3999,240.97768700448796,0.0,238.68751199916005,1,0,-1,5,0.035976581275463104,0.998229444026947,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,24,A,4.0,8,1500,169.97394201462157,0,0,0
25,A,0,4.0,baseline,10,0,1,10,2499,2499,0,70.2422909962479,70.2422909962479,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[121, 118, 15, 124, 44, 43, 33, 126, 13, 122]",[],0,0,0,0,0,0,0,0,25,A,0,4.0,nsgrand,10,0,1,10,3999,0,3999,251.07843198929913,0.0,248.33622001460753,1,0,-1,5,0.010783737525343895,0.9994170665740967,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,25,A,4.0,10,1500,180.83614099305123,0,0,0
26,A,0,4.0,baseline,3,1,0,0,1793,1793,0,62.414980988251045,62.414980988251045,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[96, 77, 82, 87, 97, 91, 84, 108, 110, 73]",[],0,0,0,0,0,0,0,0,26,A,0,4.0,nsgrand,3,1,0,0,1,1,0,4.6819900162518024,0.02968998160213232,0.0,0,18,1,3,0.9775871634483337,0.0005011240718886256,ai,ai_success,standard,[3],"[0, 1, 2]","[108, 115, 89, 82, 77, 96, 87, 91, 97, 84]","[4.351585084805265e-05, 3.496655153867323e-06, 0.008797753602266312, 0.8535491824150085, 0.1371048539876938, 0.0005011240718886256]",1200,4,0,0,0,1,0,0,26,A,4.0,3,-1792,-57.73299097199924,0,0,0
27,A,0,4.0,baseline,2,1,0,0,46,46,0,42.089371010661125,42.089371010661125,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[122, 84, 68, 80, 107, 126, 72, 93, 82, 114]",[],0,0,0,0,0,0,0,0,27,A,0,4.0,nsgrand,2,1,0,0,1,1,0,2.518173976568505,0.025619985535740852,0.0,0,18,1,2,0.9909001588821411,1.4341402675199788e-05,ai,ai_success,standard,[2],"[0, 1, 2]","[72, 126, 122, 68, 84, 80, 107, 93, 82, 9]","[2.9620161512866616e-05, 0.0008375640609301627, 0.9601923227310181, 0.03866765648126602, 0.0002585597976576537, 1.4341402675199788e-05]",1200,4,0,0,0,1,0,0,27,A,4.0,2,-45,-39.57119703409262,0,0,0
28,A,0,4.0,baseline,7,0,1,7,2499,2499,0,67.60344700887799,67.60344700887799,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[113, 121, 108, 95, 67, 98, 122, 80, 94, 107]",[],0,0,0,0,0,0,0,0,28,A,0,4.0,nsgrand,7,0,1,7,3999,0,3999,251.9731869979296,0.0,249.48394298553467,1,0,-1,5,0.028541410341858864,0.998637855052948,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,28,A,4.0,7,1500,184.3697399890516,0,0,0
29,A,0,4.0,baseline,3,1,0,0,206,206,0,46.60713201155886,46.60713201155886,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[23, 58, 13, 52, 113, 32, 31, 59, 41, 45]",[],0,0,0,0,0,0,0,0,29,A,0,4.0,nsgrand,3,1,0,0,1,1,0,14.50128699070774,0.0367600005120039,0.0,0,18,1,3,0.9825029373168945,0.011446495540440083,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[25, 58, 52, 113, 56, 121, 32, 31, 40, 13]","[0.00036412064218893647, 9.969367056328338e-06, 0.00228487909771502, 0.5090692639350891, 0.4768252670764923, 0.011446495540440083]",1200,4,0,0,0,1,0,0,29,A,4.0,3,-205,-32.10584502085112,0,0,0
30,A,0,4.0,baseline,1,1,0,0,3,3,0,43.384343007346615,43.384343007346615,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[58, 77, 121, 51, 36, 31, 61, 123, 85, 8]",[],0,0,0,0,0,0,0,0,30,A,0,4.0,nsgrand,1,1,0,0,1,1,0,2.490393992047757,0.029400020139291883,0.0,0,18,1,1,0.9910075068473816,0.0002266132942168042,ai,ai_success,standard,[1],"[0, 1, 2]","[121, 24, 77, 85, 123, 41, 75, 70, 107, 31]","[0.00040226051351055503, 0.9982484579086304, 0.001070464844815433, 2.9777003874187358e-05, 2.266499177494552e-05, 0.0002266132942168042]",1200,4,0,0,0,1,0,0,30,A,4.0,1,-2,-40.89394901529886,0,0,0
31,A,0,4.0,baseline,5,0,1,5,2499,2499,0,69.72402398241684,69.72402398241684,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[93, 86, 109, 116, 123, 103, 8, 82, 112, 119]",[],0,0,0,0,0,0,0,0,31,A,0,4.0,nsgrand,5,0,1,5,3999,0,3999,251.5911599912215,0.0,248.93656698986888,1,0,-1,5,0.30137595534324646,0.9777491688728333,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,31,A,4.0,5,1500,181.86713600880466,0,0,0
32,A,0,4.0,baseline,1,1,0,0,3,3,0,43.586980988038704,43.586980988038704,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[35, 74, 91, 109, 8, 21, 65, 38, 40, 95]",[],0,0,0,0,0,0,0,0,32,A,0,4.0,nsgrand,1,1,0,0,1,1,0,2.904750988818705,0.035778997698798776,0.0,0,18,1,1,0.9940840601921082,0.00015119180898182094,ai,ai_success,standard,[1],"[0, 1, 2]","[91, 45, 49, 74, 109, 65, 127, 0, 95, 66]","[0.00040543900104239583, 0.9980721473693848, 0.0013293743832036853, 2.5356264814035967e-05, 1.638796675251797e-05, 0.00015119180898182094]",1200,4,0,0,0,1,0,0,32,A,4.0,1,-2,-40.68222999922,0,0,0
33,A,0,4.0,baseline,0,1,0,0,0,0,0,0.034119992051273584,0.034119992051273584,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,33,A,0,4.0,nsgrand,0,1,0,0,0,0,0,0.011950003681704402,0.011950003681704402,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,33,A,4.0,0,0,-0.022169988369569182,0,0,0
