baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_policy_action,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_policy_action,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,reference_decoder,target_decoder,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
10,C,1,-2.0,baseline,12,0,1,12,2499,2499,0,50.26714992709458,50.26714992709458,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[74, 13, 88, 82, 20, 116, 25, 33, 114, 39]",[],0,0,0,0,0,0,0,0,10,C,1,-2.0,nsgrand,12,0,1,12,0,0,0,1.2831089552491903,1.2831089552491903,0.0,0,0,-1,5,0.00013680526171810925,0.9998985528945923,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,10,C,-2.0,12,baseline,nsgrand,-2499,-48.98404097184539,0,0,0
11,C,1,-2.0,baseline,22,0,1,22,2499,2499,0,50.25741015560925,50.25741015560925,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[101, 105, 96, 119, 31, 29, 98, 13, 127, 118]",[],0,0,0,0,0,0,0,0,11,C,1,-2.0,nsgrand,22,0,1,22,0,0,0,1.3480489142239094,1.3480489142239094,0.0,0,0,-1,5,4.4456111936597154e-05,0.9999750852584839,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,11,C,-2.0,22,baseline,nsgrand,-2499,-48.90936124138534,0,0,0
12,C,1,-2.0,baseline,13,0,1,13,2499,2499,0,50.654557067900896,50.654557067900896,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[33, 3, 121, 51, 82, 59, 92, 97, 60, 24]",[],0,0,0,0,0,0,0,0,12,C,1,-2.0,nsgrand,13,0,1,13,0,0,0,1.2395188678056002,1.2395188678056002,0.0,0,0,-1,5,6.716125062666833e-05,0.9999592304229736,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,12,C,-2.0,13,baseline,nsgrand,-2499,-49.415038200095296,0,0,0
13,C,1,-2.0,baseline,24,0,1,24,2499,2499,0,50.71694613434374,50.71694613434374,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[83, 28, 22, 8, 73, 27, 71, 7, 3, 106]",[],0,0,0,0,0,0,0,0,13,C,1,-2.0,nsgrand,24,0,1,24,0,0,0,1.4553579967468977,1.4553579967468977,0.0,0,0,-1,5,4.482438453123905e-05,0.9999617338180542,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,13,C,-2.0,24,baseline,nsgrand,-2499,-49.261588137596846,0,0,0
14,C,1,-2.0,baseline,18,0,1,18,2499,2499,0,50.55999686010182,50.55999686010182,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[14, 52, 54, 51, 2, 22, 31, 24, 48, 125]",[],0,0,0,0,0,0,0,0,14,C,1,-2.0,nsgrand,18,0,1,18,0,0,0,1.3446689117699862,1.3446689117699862,0.0,0,0,-1,5,8.48708295961842e-05,0.9999668598175049,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,14,C,-2.0,18,baseline,nsgrand,-2499,-49.21532794833183,0,0,0
15,C,1,-2.0,baseline,17,0,1,17,2499,2499,0,50.56047812104225,50.56047812104225,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[51, 11, 80, 63, 75, 22, 57, 2, 17, 59]",[],0,0,0,0,0,0,0,0,15,C,1,-2.0,nsgrand,17,0,1,17,0,0,0,1.3033489231020212,1.3033489231020212,0.0,0,0,-1,5,6.420378485927358e-05,0.9999721050262451,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,15,C,-2.0,17,baseline,nsgrand,-2499,-49.25712919794023,0,0,0
16,C,1,-2.0,baseline,23,0,1,23,2499,2499,0,50.74045597575605,50.74045597575605,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[96, 10, 83, 85, 88, 77, 92, 91, 97, 95]",[],0,0,0,0,0,0,0,0,16,C,1,-2.0,nsgrand,23,0,1,23,0,0,0,1.2155200820416212,1.2155200820416212,0.0,0,0,-1,5,4.8194153350777924e-05,0.9999707937240601,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,16,C,-2.0,23,baseline,nsgrand,-2499,-49.52493589371443,0,0,0
17,C,1,-2.0,baseline,16,0,1,16,2499,2499,0,50.4767179954797,50.4767179954797,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[123, 81, 88, 79, 113, 41, 11, 28, 104, 78]",[],0,0,0,0,0,0,0,0,17,C,1,-2.0,nsgrand,16,0,1,16,0,0,0,1.1975998058915138,1.1975998058915138,0.0,0,0,-1,5,8.703389903530478e-05,0.9999690055847168,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,17,C,-2.0,16,baseline,nsgrand,-2499,-49.27911818958819,0,0,0
18,C,1,-2.0,baseline,15,0,1,15,2499,2499,0,50.07263203151524,50.07263203151524,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[123, 7, 35, 10, 107, 90, 13, 12, 3, 38]",[],0,0,0,0,0,0,0,0,18,C,1,-2.0,nsgrand,15,0,1,15,0,0,0,1.2381491251289845,1.2381491251289845,0.0,0,0,-1,5,9.917476563714445e-05,0.9999618530273438,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,18,C,-2.0,15,baseline,nsgrand,-2499,-48.834482906386256,0,0,0
19,C,1,-2.0,baseline,24,0,1,24,2499,2499,0,50.118000945076346,50.118000945076346,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[60, 123, 29, 81, 61, 22, 37, 36, 67, 45]",[],0,0,0,0,0,0,0,0,19,C,1,-2.0,nsgrand,24,0,1,24,0,0,0,1.3315689284354448,1.3315689284354448,0.0,0,0,-1,5,4.755019108415581e-05,0.9999682903289795,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,19,C,-2.0,24,baseline,nsgrand,-2499,-48.7864320166409,0,0,0
20,C,1,-2.0,baseline,16,0,1,16,2499,2499,0,50.62825698405504,50.62825698405504,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[28, 91, 113, 58, 81, 46, 44, 4, 93, 99]",[],0,0,0,0,0,0,0,0,20,C,1,-2.0,nsgrand,16,0,1,16,0,0,0,1.624356023967266,1.624356023967266,0.0,0,0,-1,5,8.55417238199152e-05,0.9999620914459229,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,20,C,-2.0,16,baseline,nsgrand,-2499,-49.003900960087776,0,0,0
21,C,1,-2.0,baseline,34,0,1,34,2499,2499,0,50.273660104721785,50.273660104721785,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[126, 60, 22, 53, 19, 61, 42, 54, 59, 57]",[],0,0,0,0,0,0,0,0,21,C,1,-2.0,nsgrand,34,0,1,34,0,0,0,1.313858898356557,1.313858898356557,0.0,0,0,-1,5,5.424186019808985e-05,0.9999686479568481,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,21,C,-2.0,34,baseline,nsgrand,-2499,-48.95980120636523,0,0,0
22,C,1,-2.0,baseline,19,0,1,19,2499,2499,0,50.31367903575301,50.31367903575301,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[107, 16, 10, 11, 112, 4, 84, 120, 69, 78]",[],0,0,0,0,0,0,0,0,22,C,1,-2.0,nsgrand,19,0,1,19,0,0,0,1.310188788920641,1.310188788920641,0.0,0,0,-1,5,4.214576620142907e-05,0.9999728202819824,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,22,C,-2.0,19,baseline,nsgrand,-2499,-49.00349024683237,0,0,0
23,C,1,-2.0,baseline,21,0,1,21,2499,2499,0,50.80706509761512,50.80706509761512,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[116, 86, 88, 22, 115, 108, 66, 68, 16, 0]",[],0,0,0,0,0,0,0,0,23,C,1,-2.0,nsgrand,21,0,1,21,0,0,0,1.2598198372870684,1.2598198372870684,0.0,0,0,-1,5,6.208855484146625e-05,0.999964714050293,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,23,C,-2.0,21,baseline,nsgrand,-2499,-49.547245260328054,0,0,0
24,C,1,-2.0,baseline,14,0,1,14,2499,2499,0,50.06303102709353,50.06303102709353,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[115, 89, 14, 34, 82, 77, 64, 96, 16, 63]",[],0,0,0,0,0,0,0,0,24,C,1,-2.0,nsgrand,14,0,1,14,0,0,0,1.2247199192643166,1.2247199192643166,0.0,0,0,-1,5,0.0002191100356867537,0.9999598264694214,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,24,C,-2.0,14,baseline,nsgrand,-2499,-48.83831110782921,0,0,0
25,C,1,-2.0,baseline,13,0,1,13,2499,2499,0,50.28761993162334,50.28761993162334,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[25, 119, 13, 80, 68, 111, 28, 50, 93, 97]",[],0,0,0,0,0,0,0,0,25,C,1,-2.0,nsgrand,13,0,1,13,0,0,0,1.2317888904362917,1.2317888904362917,0.0,0,0,-1,5,0.0002089522167807445,0.999754011631012,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,25,C,-2.0,13,baseline,nsgrand,-2499,-49.05583104118705,0,0,0
26,C,1,-2.0,baseline,16,0,1,16,2499,2499,0,50.131890922784805,50.131890922784805,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[77, 44, 32, 18, 45, 59, 42, 126, 12, 29]",[],0,0,0,0,0,0,0,0,26,C,1,-2.0,nsgrand,16,0,1,16,0,0,0,1.305958954617381,1.305958954617381,0.0,0,0,-1,5,8.628602518001571e-05,0.9999723434448242,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,26,C,-2.0,16,baseline,nsgrand,-2499,-48.825931968167424,0,0,0
27,C,1,-2.0,baseline,23,0,1,23,2499,2499,0,50.256469985470176,50.256469985470176,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[92, 103, 57, 117, 46, 8, 75, 3, 50, 86]",[],0,0,0,0,0,0,0,0,27,C,1,-2.0,nsgrand,23,0,1,23,0,0,0,1.3481590431183577,1.3481590431183577,0.0,0,0,-1,5,5.2753599447896704e-05,0.9999674558639526,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,27,C,-2.0,23,baseline,nsgrand,-2499,-48.90831094235182,0,0,0
28,C,1,-2.0,baseline,20,0,1,20,2499,2499,0,50.39820889942348,50.39820889942348,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[71, 68, 73, 74, 78, 75, 51, 64, 105, 83]",[],0,0,0,0,0,0,0,0,28,C,1,-2.0,nsgrand,20,0,1,20,0,0,0,1.2345400173217058,1.2345400173217058,0.0,0,0,-1,5,4.638040263671428e-05,0.9999712705612183,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,28,C,-2.0,20,baseline,nsgrand,-2499,-49.163668882101774,0,0,0
29,C,1,-2.0,baseline,13,0,1,13,2499,2499,0,50.51019787788391,50.51019787788391,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[15, 41, 23, 65, 66, 99, 2, 76, 71, 49]",[],0,0,0,0,0,0,0,0,29,C,1,-2.0,nsgrand,13,0,1,13,0,0,0,1.4409280847758055,1.4409280847758055,0.0,0,0,-1,5,0.00010529885912546888,0.9999430179595947,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,29,C,-2.0,13,baseline,nsgrand,-2499,-49.069269793108106,0,0,0
30,C,1,-2.0,baseline,14,0,1,14,2499,2499,0,50.498426891863346,50.498426891863346,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[108, 123, 113, 3, 7, 117, 84, 12, 115, 119]",[],0,0,0,0,0,0,0,0,30,C,1,-2.0,nsgrand,14,0,1,14,0,0,0,1.264388905838132,1.264388905838132,0.0,0,0,-1,5,7.980356167536229e-05,0.9999655485153198,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,30,C,-2.0,14,baseline,nsgrand,-2499,-49.234037986025214,0,0,0
31,C,1,-2.0,baseline,10,0,1,10,2499,2499,0,50.401118118315935,50.401118118315935,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[80, 13, 69, 105, 6, 74, 46, 40, 12, 124]",[],0,0,0,0,0,0,0,0,31,C,1,-2.0,nsgrand,10,0,1,10,0,0,0,1.2517599388957024,1.2517599388957024,0.0,0,0,-1,5,0.0003081003378611058,0.9999547004699707,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,31,C,-2.0,10,baseline,nsgrand,-2499,-49.14935817942023,0,0,0
32,C,1,-2.0,baseline,15,0,1,15,2499,2499,0,50.43094791471958,50.43094791471958,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[105, 116, 117, 3, 76, 89, 24, 1, 86, 71]",[],0,0,0,0,0,0,0,0,32,C,1,-2.0,nsgrand,15,0,1,15,0,0,0,1.2902801390737295,1.2902801390737295,0.0,0,0,-1,5,0.00010158885561395437,0.9999643564224243,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,32,C,-2.0,15,baseline,nsgrand,-2499,-49.14066777564585,0,0,0
33,C,1,-2.0,baseline,26,0,1,26,2499,2499,0,50.16898992471397,50.16898992471397,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[57, 55, 56, 64, 46, 70, 51, 66, 76, 84]",[],0,0,0,0,0,0,0,0,33,C,1,-2.0,nsgrand,26,0,1,26,0,0,0,1.3139089569449425,1.3139089569449425,0.0,0,0,-1,5,2.9993432690389454e-05,0.9999749660491943,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,33,C,-2.0,26,baseline,nsgrand,-2499,-48.85508096776903,0,0,0
34,C,1,-2.0,baseline,14,0,1,14,2499,2499,0,50.0311809591949,50.0311809591949,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[23, 3, 87, 84, 75, 104, 83, 69, 106, 55]",[],0,0,0,0,0,0,0,0,34,C,1,-2.0,nsgrand,14,0,1,14,0,0,0,1.2968198861926794,1.2968198861926794,0.0,0,0,-1,5,5.505749868461862e-05,0.9999496936798096,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,34,C,-2.0,14,baseline,nsgrand,-2499,-48.73436107300222,0,0,0
