profile,snr_db,decoder,samples,frame_errors,bler,ci_low,ci_high,plot_eligible,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_queries,p95_queries,rescue_rate,micro_bp_rate,main_success_rate,stop_target_errors,max_samples_cap
A,0.0,bp_nms_20,24,7,0.2916666666666667,0.12615208852369134,0.5109478138578332,1,62.13558053908249,93.11892777914181,93.33020790945739,13.375,20.0,0.0,0.0,0.7083333333333334,6,128
A,0.0,hybrid_bp_nsg,24,7,0.2916666666666667,0.12615208852369134,0.5109478138578332,1,68.62864770907133,113.64579241489992,126.29940222599544,9.333333333333334,32.0,0.2916666666666667,0.0,0.7083333333333334,6,128
